symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2022-12-29 00:00:00+00:00,129.61,130.4814,127.73,127.99,75703710,127.8201336,128.6794999,125.9660957,126.2225052,75703710,0,1
AAPL,2022-12-30 00:00:00+00:00,129.93,129.95,127.43,128.41,77034209,128.1357145,128.1554383,125.6702386,126.6367051,77034209,0,1
AAPL,2023-01-03 00:00:00+00:00,125.07,130.9,124.17,130.28,112117471,123.3428293,129.0923192,122.455258,128.4808811,112117471,0,1
AAPL,2023-01-04 00:00:00+00:00,126.36,128.6557,125.08,126.89,89113633,124.6150149,126.8790121,123.3526912,125.1376958,89113633,0,1
AAPL,2023-01-05 00:00:00+00:00,125.02,127.77,124.76,127.13,80962708,123.2935198,126.0055433,123.0371103,125.3743815,80962708,0,1
AAPL,2023-01-06 00:00:00+00:00,129.62,130.29,124.89,126.01,87754715,127.8299955,128.490743,123.1653151,124.2698483,87754715,0,1
AAPL,2023-01-09 00:00:00+00:00,130.15,133.41,129.89,130.465,70790813,128.3526764,131.567657,128.0962669,128.6633264,70790813,0,1
AAPL,2023-01-10 00:00:00+00:00,130.73,131.2636,128.12,130.26,63896155,128.9246668,129.450898,126.3507099,128.4611573,63896155,0,1
AAPL,2023-01-11 00:00:00+00:00,133.49,133.51,130.46,131.25,69458949,131.6465522,131.666276,128.6583954,129.4374858,69458949,0,1
AAPL,2023-01-12 00:00:00+00:00,133.41,134.26,131.44,133.88,71379648,131.567657,132.4059188,129.624862,132.0311665,71379648,0,1
AAPL,2023-01-13 00:00:00+00:00,134.76,134.92,131.66,132.03,57809719,132.899014,133.0568044,129.8418238,130.2067143,57809719,0,1
AAPL,2023-01-17 00:00:00+00:00,135.94,137.29,134.13,134.83,63646627,134.0627186,135.3940756,132.2777141,132.9680473,63646627,0,1
AAPL,2023-01-18 00:00:00+00:00,135.21,138.61,135.03,136.815,69672800,133.3427997,136.6958469,133.1652854,134.9256352,69672800,0,1
AAPL,2023-01-19 00:00:00+00:00,135.27,136.25,133.77,134.08,58280413,133.4019711,134.3684376,131.9226855,132.2284045,58280413,0,1
AAPL,2023-01-20 00:00:00+00:00,137.87,138.02,134.22,135.28,80223626,135.966066,136.1139946,132.3664712,133.411833,80223626,0,1
AAPL,2023-01-23 00:00:00+00:00,141.11,143.315,137.9,138.12,81760313,139.1613228,141.3358726,135.9956517,136.2126136,81760313,0,1
AAPL,2023-01-24 00:00:00+00:00,142.53,143.16,140.3,140.305,66435142,140.5617131,141.1830131,138.3625086,138.3674396,66435142,0,1
AAPL,2023-01-25 00:00:00+00:00,141.86,142.43,138.81,140.89,65799349,139.9009656,140.4630941,136.893085,138.9443609,65799349,0,1
AAPL,2023-01-26 00:00:00+00:00,143.96,144.25,141.9,143.17,54105068,141.9719654,142.2579606,139.9404132,141.192875,54105068,0,1
AAPL,2023-01-27 00:00:00+00:00,145.93,147.23,143.08,143.155,70555843,143.9147604,145.1968079,141.1041178,141.1780821,70555843,0,1
AAPL,2023-01-30 00:00:00+00:00,143,145.55,142.85,144.955,64015274,141.0252226,143.5400081,140.8772941,142.9532248,64015274,0,1
AAPL,2023-01-31 00:00:00+00:00,144.29,144.34,142.28,142.7,65874459,142.2974082,142.3467177,140.3151656,140.7293655,65874459,0,1
AAPL,2023-02-01 00:00:00+00:00,145.43,146.61,141.32,143.97,77663633,143.4216652,144.5853698,139.3684228,141.9818273,77663633,0,1
AAPL,2023-02-02 00:00:00+00:00,150.82,151.18,148.17,148.9,118338980,148.7372313,149.0922598,146.1238268,146.8437458,118338980,0,1
AAPL,2023-02-03 00:00:00+00:00,154.5,157.38,147.83,148.03,154357337,152.3664118,155.2066401,145.7885221,145.9857602,154357337,0,1
AAPL,2023-02-06 00:00:00+00:00,151.73,153.1,150.78,152.575,69858306,149.6346645,150.9857453,148.6977837,150.4679954,69858306,0,1
AAPL,2023-02-07 00:00:00+00:00,154.65,155.23,150.64,150.64,83322551,152.5143404,153.0863308,148.559717,148.559717,83322551,0,1
AAPL,2023-02-08 00:00:00+00:00,151.92,154.58,151.168,153.88,64120079,149.8220407,152.4453071,149.0804255,151.7549738,64120079,0,1
AAPL,2023-02-09 00:00:00+00:00,150.87,154.33,150.42,153.775,56007143,148.7865408,152.1987595,148.3427551,151.6514238,56007143,0,1
AAPL,2023-02-10 00:00:00+00:00,151.01,151.3401,149.22,149.46,57450708,149.1514313,149.4774685,147.3834618,147.620508,57450708,0.23,1
AAPL,2023-02-13 00:00:00+00:00,153.85,154.26,150.92,150.952,62199013,151.9564777,152.3614316,149.0625389,149.0941451,62199013,0,1
AAPL,2023-02-14 00:00:00+00:00,153.2,153.77,150.86,152.12,61707573,151.3144776,151.8774623,149.0032774,150.2477698,61707573,0,1
AAPL,2023-02-15 00:00:00+00:00,155.33,155.5,152.88,153.11,65669252,153.4182625,153.5861702,150.9984161,151.2255853,65669252,0,1
AAPL,2023-02-16 00:00:00+00:00,153.71,156.33,153.3475,153.51,68167942,151.8182008,154.4059549,151.4601623,151.6206623,68167942,0,1
AAPL,2023-02-17 00:00:00+00:00,152.55,153,150.85,152.35,59144118,150.6724776,151.1169392,148.9934005,150.4749391,59144118,0,1
AAPL,2023-02-21 00:00:00+00:00,148.48,151.3,148.405,150.2,58867230,146.6525694,149.4378621,146.5784925,148.3514004,58867230,0,1
AAPL,2023-02-22 00:00:00+00:00,148.91,149.95,147.16,148.87,51011305,147.0772772,148.1044773,145.3488155,147.0377695,51011305,0,1
AAPL,2023-02-23 00:00:00+00:00,149.4,150.34,147.24,150.09,48394249,147.5612465,148.4896773,145.4278309,148.2427542,48394249,0,1
AAPL,2023-02-24 00:00:00+00:00,146.71,147.19,145.7202,147.11,55469606,144.9043539,145.3784462,143.9267359,145.2994308,55469606,0,1
AAPL,2023-02-27 00:00:00+00:00,147.92,149.17,147.45,147.71,44998470,146.0994617,147.3340772,145.6352463,145.8920463,44998470,0,1
AAPL,2023-02-28 00:00:00+00:00,147.41,149.08,146.83,147.05,50546998,145.5957386,147.2451849,145.022877,145.2401693,50546998,0,1
AAPL,2023-03-01 00:00:00+00:00,145.31,147.2285,145.01,146.83,55478991,143.5215845,145.4164724,143.2252768,145.022877,55478991,0,1
AAPL,2023-03-02 00:00:00+00:00,145.91,146.71,143.9,144.38,52279761,144.1141999,144.9043539,142.1289382,142.6030306,52279761,0,1
AAPL,2023-03-03 00:00:00+00:00,151.03,151.11,147.33,148.045,70732297,149.1711851,149.2502005,145.5167232,146.2229232,70732297,0,1
AAPL,2023-03-06 00:00:00+00:00,153.83,156.3,153.46,153.785,87558028,151.9367239,154.3763241,151.5712777,151.8922777,87558028,0,1
AAPL,2023-03-07 00:00:00+00:00,151.6,154.0299,151.13,153.7,56182028,149.7341698,152.1341636,149.2699543,151.8083238,56182028,0,1
AAPL,2023-03-08 00:00:00+00:00,152.87,153.47,151.83,152.81,47204791,150.9885391,151.5811546,149.961339,150.9292776,47204791,0,1
AAPL,2023-03-09 00:00:00+00:00,150.59,154.535,150.225,153.559,53833582,148.7366004,152.633047,148.3760927,151.6690592,53833582,0,1
AAPL,2023-03-10 00:00:00+00:00,148.5,150.94,147.6096,150.21,68572400,146.6723233,149.0822928,145.792882,148.3612773,68572400,0,1
AAPL,2023-03-13 00:00:00+00:00,150.47,153.14,147.7,147.805,84457122,148.6180773,151.2552161,145.8821694,145.9858771,84457122,0,1
AAPL,2023-03-14 00:00:00+00:00,152.59,153.4,150.1,151.28,73695893,150.7119853,151.5120161,148.2526312,149.4181082,73695893,0,1
AAPL,2023-03-15 00:00:00+00:00,152.99,153.245,149.92,151.19,77167866,151.1070622,151.3589238,148.0748465,149.3292159,77167866,0,1
AAPL,2023-03-16 00:00:00+00:00,155.85,156.46,151.64,152.16,76254419,153.9318625,154.5343549,149.7736775,150.2872775,76254419,0,1
AAPL,2023-03-17 00:00:00+00:00,155,156.74,154.28,156.08,98944633,153.092324,154.8109088,152.3811854,154.1590318,98944633,0,1
AAPL,2023-03-20 00:00:00+00:00,157.4,157.82,154.15,155.07,73641415,155.4627858,155.8776166,152.2527854,153.1614624,73641415,0,1
AAPL,2023-03-21 00:00:00+00:00,159.28,159.4,156.54,157.32,73938285,157.3196475,157.4381706,154.6133703,155.3837704,73938285,0,1
AAPL,2023-03-22 00:00:00+00:00,157.83,162.14,157.81,159.3,75701811,155.8874935,160.1444478,155.8677397,157.3394014,75701811,0,1
AAPL,2023-03-23 00:00:00+00:00,158.93,161.5501,157.68,158.83,67622060,156.9739552,159.5618081,155.7393396,156.8751859,67622060,0,1
AAPL,2023-03-24 00:00:00+00:00,160.25,160.34,157.85,158.86,59256343,158.2777091,158.3666015,155.9072474,156.9048167,59256343,0,1
AAPL,2023-03-27 00:00:00+00:00,158.28,160.77,157.87,159.94,52390266,156.3319551,158.7913092,155.9270012,157.9715245,52390266,0,1
AAPL,2023-03-28 00:00:00+00:00,157.65,158.49,155.98,157.97,45992152,155.7097089,156.5393705,154.0602625,156.0257704,45992152,0,1
AAPL,2023-03-29 00:00:00+00:00,160.77,161.05,159.35,159.37,51305691,158.7913092,159.0678631,157.388786,157.4085398,51305691,0,1
AAPL,2023-03-30 00:00:00+00:00,162.36,162.47,161.271,161.53,49501689,160.3617401,160.4703863,159.2861431,159.5419554,49501689,0,1
AAPL,2023-03-31 00:00:00+00:00,164.9,165,161.91,162.44,68749792,162.8704789,162.9692481,159.9172785,160.4407555,68749792,0,1
AAPL,2023-04-03 00:00:00+00:00,166.17,166.29,164.22,164.27,56976187,164.1248482,164.2433713,162.198848,162.2482326,56976187,0,1
AAPL,2023-04-04 00:00:00+00:00,165.63,166.84,165.11,166.595,46278295,163.5914943,164.7866021,163.0778943,164.5446175,46278295,0,1
AAPL,2023-04-05 00:00:00+00:00,163.76,165.05,161.8,164.74,51511744,161.7445095,163.0186327,159.8086324,162.7124481,51511744,0,1
AAPL,2023-04-06 00:00:00+00:00,164.66,164.9584,162,162.43,45390123,162.6334327,162.9281601,160.0061709,160.4308786,45390123,0,1
AAPL,2023-04-10 00:00:00+00:00,162.03,162.03,160.08,161.42,47716882,160.0358016,160.0358016,158.1098014,159.4333093,47716882,0,1
AAPL,2023-04-11 00:00:00+00:00,160.8,162.36,160.51,162.35,47644217,158.82094,160.3617401,158.5345092,160.3518632,47644217,0,1
AAPL,2023-04-12 00:00:00+00:00,160.1,162.06,159.78,161.22,50133062,158.1295553,160.0654324,157.8134937,159.2357708,50133062,0,1
AAPL,2023-04-13 00:00:00+00:00,165.56,165.8,161.42,161.63,68445649,163.5223559,163.759402,159.4333093,159.6407247,68445649,0,1
AAPL,2023-04-14 00:00:00+00:00,165.21,166.32,163.82,164.59,49386480,163.1766635,164.2730021,161.8037711,162.5642942,49386480,0,1
AAPL,2023-04-17 00:00:00+00:00,165.23,165.39,164.03,165.09,40713618,163.1964174,163.3544481,162.0111865,163.0581404,40713618,0,1
AAPL,2023-04-18 00:00:00+00:00,166.47,167.41,165.65,166.1,49923008,164.421156,165.3495868,163.6112482,164.0557098,49923008,0,1
AAPL,2023-04-19 00:00:00+00:00,167.63,168.16,165.54,165.8,47720166,165.5668792,166.0903561,163.502602,163.759402,47720166,0,1
AAPL,2023-04-20 00:00:00+00:00,166.65,167.87,165.56,166.09,52456377,164.5989406,165.8039253,163.5223559,164.0458328,52456377,0,1
AAPL,2023-04-21 00:00:00+00:00,165.02,166.4521,164.49,165.05,58337341,162.989002,164.4034763,162.465525,163.0186327,58337341,0,1
AAPL,2023-04-24 00:00:00+00:00,165.33,165.6,163.89,165,41949581,163.2951866,163.5618636,161.8729095,162.9692481,41949581,0,1
AAPL,2023-04-25 00:00:00+00:00,163.77,166.305,163.73,165.19,48714063,161.7543864,164.2581867,161.7148787,163.1569097,48714063,0,1
AAPL,2023-04-26 00:00:00+00:00,163.76,165.28,162.8,163.055,44105745,161.7445095,163.245802,160.7963248,161.0481864,44105745,0,1
AAPL,2023-04-27 00:00:00+00:00,168.41,168.56,165.19,165.19,64902329,166.3372792,166.4854331,163.1569097,163.1569097,64902329,0,1
AAPL,2023-04-28 00:00:00+00:00,169.68,169.85,167.8801,168.49,55275851,167.5916486,167.7595563,165.813901,166.4162946,55275851,0,1
AAPL,2023-05-01 00:00:00+00:00,169.59,170.45,168.64,169.28,52472936,167.5027563,168.3521718,166.5644485,167.1965716,52472936,0,1
AAPL,2023-05-02 00:00:00+00:00,168.54,170.35,167.54,170.09,48425696,166.4656792,168.2534025,165.4779868,167.9966025,48425696,0,1
AAPL,2023-05-03 00:00:00+00:00,167.45,170.92,167.16,169.5,65136018,165.3890945,168.8163872,165.1026637,167.413864,65136018,0,1
AAPL,2023-05-04 00:00:00+00:00,165.79,167.04,164.31,164.89,81235427,163.7495251,164.9841406,162.2877403,162.8606019,81235427,0,1
AAPL,2023-05-05 00:00:00+00:00,173.57,174.3,170.76,170.975,113453171,171.4337721,172.1547875,168.6583564,168.8707103,113453171,0,1
AAPL,2023-05-08 00:00:00+00:00,173.5,173.85,172.11,172.48,55962793,171.3646336,171.710326,169.9917412,170.3571874,55962793,0,1
AAPL,2023-05-09 00:00:00+00:00,171.77,173.54,171.6,173.05,45326874,169.6559257,171.4041413,169.488018,170.920172,45326874,0,1
AAPL,2023-05-10 00:00:00+00:00,173.555,174.03,171.9,173.02,53724501,171.4189567,171.8881106,169.7843258,170.8905413,53724501,0,1
AAPL,2023-05-11 00:00:00+00:00,173.75,174.59,172.17,173.85,49514676,171.6115567,172.4412183,170.0510027,171.710326,49514676,0,1
AAPL,2023-05-12 00:00:00+00:00,172.57,174.06,171,173.62,45533138,170.6831258,172.1568342,169.1302922,171.7216452,45533138,0.24,1
AAPL,2023-05-15 00:00:00+00:00,172.07,173.21,171.47,173.16,37266659,170.1885928,171.3161281,169.5951532,171.2666748,37266659,0,1
AAPL,2023-05-16 00:00:00+00:00,172.07,173.1383,171.7991,171.99,42110293,170.1885928,171.2452121,169.9206548,170.1094675,42110293,0,1
AAPL,2023-05-17 00:00:00+00:00,172.69,172.925,170.4201,171.71,57951604,170.8018138,171.0342443,168.5567328,169.8325291,57951604,0,1
AAPL,2023-05-18 00:00:00+00:00,175.05,175.24,172.58,173,65496657,173.1360096,173.3239322,170.6930165,171.1084242,65496657,0,1
AAPL,2023-05-19 00:00:00+00:00,175.16,176.39,174.94,176.39,55809475,173.2448069,174.4613581,173.0272124,174.4613581,55809475,0,1
AAPL,2023-05-22 00:00:00+00:00,174.2,174.71,173.45,173.98,43570932,172.2953035,172.7997272,171.553504,172.077709,43570932,0,1
AAPL,2023-05-23 00:00:00+00:00,171.56,173.3794,171.275,173.13,50747263,169.6841692,171.4836759,169.4022853,171.2370028,50747263,0,1
AAPL,2023-05-24 00:00:00+00:00,171.84,172.4183,170.52,171.09,45143488,169.9611076,170.5330845,168.6555405,169.2193081,45143488,0,1
AAPL,2023-05-25 00:00:00+00:00,172.99,173.895,171.69,172.41,56058258,171.0985336,171.9936383,169.8127477,170.5248753,56058258,0,1
AAPL,2023-05-26 00:00:00+00:00,175.43,175.77,173.11,173.32,54834975,173.5118547,173.8481372,171.2172215,171.4249254,54834975,0,1
AAPL,2023-05-30 00:00:00+00:00,177.3,178.99,176.57,176.96,55964401,175.3614082,177.0329298,174.63939,175.0251257,55964401,0,1
AAPL,2023-05-31 00:00:00+00:00,177.25,179.35,176.76,177.325,99313268,175.3119549,177.3889936,174.8273125,175.3861349,99313268,0,1
AAPL,2023-06-01 00:00:00+00:00,180.09,180.12,176.9306,177.7,68901809,178.1209024,178.1505744,174.9960472,175.7570346,68901809,0,1
AAPL,2023-06-02 00:00:00+00:00,180.95,181.78,179.26,181.03,61996913,178.9714992,179.792424,177.2999776,179.0506245,61996913,0,1
AAPL,2023-06-05 00:00:00+00:00,179.58,184.951,178.035,182.63,121946497,177.6164788,182.9287524,176.0883717,180.6331302,121946497,0,1
AAPL,2023-06-06 00:00:00+00:00,179.21,180.12,177.43,179.965,64848374,177.2505243,178.1505744,175.4899868,177.9972692,64848374,0,1
AAPL,2023-06-07 00:00:00+00:00,177.82,181.21,177.32,178.44,61944615,175.8757225,179.2286564,175.3811895,176.4889435,61944615,0,1
AAPL,2023-06-08 00:00:00+00:00,180.57,180.84,177.46,177.895,50214881,178.5956541,178.862702,175.5196588,175.9499025,50214881,0,1
AAPL,2023-06-09 00:00:00+00:00,180.96,182.23,180.63,181.5,48899973,178.9813899,180.2375038,178.6549981,179.5154856,48899973,0,1
AAPL,2023-06-12 00:00:00+00:00,183.79,183.89,180.97,181.27,54754995,181.7804468,181.8793534,178.9912806,179.2880004,54754995,0,1
AAPL,2023-06-13 00:00:00+00:00,183.31,184.15,182.44,182.8,54929129,181.3056951,182.1365105,180.4452076,180.8012714,54929129,0,1
AAPL,2023-06-14 00:00:00+00:00,183.95,184.39,182.02,183.37,57462882,181.9386973,182.3738864,180.0297999,181.365039,57462882,0,1
AAPL,2023-06-15 00:00:00+00:00,186.01,186.52,183.78,183.96,65433166,183.9761734,184.4805971,181.7705561,181.948588,65433166,0,1
AAPL,2023-06-16 00:00:00+00:00,184.92,186.99,184.27,186.73,101256225,182.8980914,184.9454581,182.2551985,184.6883009,101256225,0,1
AAPL,2023-06-20 00:00:00+00:00,185.01,186.1,184.41,184.41,49799092,182.9871073,184.0651893,182.3936677,182.3936677,49799092,0,1
AAPL,2023-06-21 00:00:00+00:00,183.96,185.41,182.5901,184.9,49515697,181.948588,183.3827338,180.5936664,182.8783101,49515697,0,1
AAPL,2023-06-22 00:00:00+00:00,187,187.045,183.67,183.74,51245327,184.9553487,184.9998567,181.6617588,181.7309935,51245327,0,1
AAPL,2023-06-23 00:00:00+00:00,186.68,187.56,185.01,185.55,53116996,184.6388476,185.5092257,182.9871073,183.521203,53116996,0,1
AAPL,2023-06-26 00:00:00+00:00,185.27,188.05,185.23,186.83,48088661,183.2442645,185.9938681,183.2047019,184.7872075,48088661,0,1
AAPL,2023-06-27 00:00:00+00:00,188.06,188.39,185.67,185.89,50730846,186.0037587,186.3301505,183.6398909,183.8574854,50730846,0,1
AAPL,2023-06-28 00:00:00+00:00,189.25,189.9,187.6,187.93,51216801,187.1807473,187.8236403,185.5487884,185.8751802,51216801,0,1
AAPL,2023-06-29 00:00:00+00:00,189.59,190.07,188.94,189.08,46347308,187.5170298,187.9917815,186.8741369,187.0126061,46347308,0,1
AAPL,2023-06-30 00:00:00+00:00,193.97,194.48,191.26,191.63,85213216,191.849139,192.3535627,189.1687701,189.5347245,85213216,0,1
AAPL,2023-07-03 00:00:00+00:00,192.46,193.88,191.76,193.78,31458198,190.3556493,191.7601231,189.6633031,191.6612165,31458198,0,1
AAPL,2023-07-05 00:00:00+00:00,191.33,192.98,190.62,191.565,46920261,189.2380047,190.8699636,188.5357678,189.4704352,46920261,0,1
AAPL,2023-07-06 00:00:00+00:00,191.81,192.02,189.2,189.84,45156009,189.7127564,189.9204603,187.131294,187.7642963,45156009,0,1
AAPL,2023-07-07 00:00:00+00:00,190.68,192.67,190.24,191.41,46814998,188.5951118,190.5633532,188.1599227,189.31713,46814998,0,1
AAPL,2023-07-10 00:00:00+00:00,188.61,189.99,187.035,189.26,59922163,186.5477451,187.9126562,184.9899661,187.190638,59922163,0,1
AAPL,2023-07-11 00:00:00+00:00,188.08,189.3,186.6,189.16,46638119,186.0235401,187.2302006,184.5597223,187.0917314,46638119,0,1
AAPL,2023-07-12 00:00:00+00:00,189.77,191.7,188.47,189.68,60750248,187.6950617,189.6039591,186.4092758,187.6060457,60750248,0,1
AAPL,2023-07-13 00:00:00+00:00,190.54,191.19,189.78,190.5,41342338,188.4566425,189.0995354,187.7049523,188.4170799,41342338,0,1
AAPL,2023-07-14 00:00:00+00:00,190.69,191.1799,189.63,190.23,41616242,188.6050024,189.0895459,187.5565924,188.150032,41616242,0,1
AAPL,2023-07-17 00:00:00+00:00,193.99,194.32,191.81,191.9,50520159,191.8689203,192.1953121,189.7127564,189.8017723,50520159,0,1
AAPL,2023-07-18 00:00:00+00:00,193.73,194.33,192.415,193.35,48353774,191.6117632,192.2052028,190.3111413,191.2359181,48353774,0,1
AAPL,2023-07-19 00:00:00+00:00,195.1,198.23,192.65,193.1,80507323,192.9667836,196.0625603,190.5435719,190.9886516,80507323,0,1
AAPL,2023-07-20 00:00:00+00:00,193.13,196.47,192.495,195.09,59581196,191.0183236,194.3218041,190.3902666,192.956893,59581196,0,1
AAPL,2023-07-21 00:00:00+00:00,191.94,194.97,191.23,194.1,71951683,189.841335,192.8382051,189.1390981,191.9777176,71951683,0,1
AAPL,2023-07-24 00:00:00+00:00,192.75,194.91,192.25,193.41,45505097,190.6424785,192.7788611,190.1479454,191.295262,45505097,0,1
AAPL,2023-07-25 00:00:00+00:00,193.62,194.44,192.915,193.33,37283201,191.5029659,192.3140001,190.8056744,191.2161368,37283201,0,1
AAPL,2023-07-26 00:00:00+00:00,194.5,195.64,193.32,193.67,47471868,192.373344,193.5008793,191.2062461,191.5524192,47471868,0,1
AAPL,2023-07-27 00:00:00+00:00,193.22,197.2,192.55,196.02,47460180,191.1073395,195.0438223,190.4446652,193.8767244,47460180,0,1
AAPL,2023-07-28 00:00:00+00:00,195.83,196.626,194.14,194.67,48291443,193.6888018,194.4760984,192.0172802,192.5414852,48291443,0,1
AAPL,2023-07-31 00:00:00+00:00,196.45,196.49,195.26,196.06,38824113,194.3020228,194.3415854,193.1250342,193.916287,38824113,0,1
AAPL,2023-08-01 00:00:00+00:00,195.605,196.73,195.28,196.235,35281426,193.466262,194.5789613,193.1448155,194.0893736,35281426,0,1
AAPL,2023-08-02 00:00:00+00:00,192.58,195.18,191.8507,195.04,50389327,190.4743372,193.0459089,189.7530114,192.9074397,50389327,0,1
AAPL,2023-08-03 00:00:00+00:00,191.17,192.37,190.69,191.57,62243282,189.0797541,190.2666334,188.6050024,189.4753805,62243282,0,1
AAPL,2023-08-04 00:00:00+00:00,181.99,187.38,181.92,185.52,115956841,180.0001279,185.3311938,179.9308933,183.491531,115956841,0,1
AAPL,2023-08-07 00:00:00+00:00,178.85,183.13,177.35,182.13,97576069,176.8944606,181.1276632,175.4108615,180.1385972,97576069,0,1
AAPL,2023-08-08 00:00:00+00:00,179.8,180.27,177.58,179.69,67823003,177.8340733,178.2989343,175.6383467,177.725276,67823003,0,1
AAPL,2023-08-09 00:00:00+00:00,178.19,180.93,177.01,180.87,60378492,176.241677,178.9517179,175.074579,178.8923739,60378492,0,1
AAPL,2023-08-10 00:00:00+00:00,177.97,180.75,177.6,179.48,54686851,176.0240824,178.773686,175.658128,177.5175722,54686851,0,1
AAPL,2023-08-11 00:00:00+00:00,177.79,178.62,176.55,177.32,52036672,176.0834264,176.9054594,174.8553289,175.6179378,52036672,0.24,1
AAPL,2023-08-14 00:00:00+00:00,179.46,179.69,177.305,177.97,43675627,177.7373964,177.9651887,175.6030818,176.2616986,43675627,0,1
AAPL,2023-08-15 00:00:00+00:00,177.45,179.48,177.05,178.88,43622593,175.74669,177.7572044,175.3505295,177.1629637,43622593,0,1
AAPL,2023-08-16 00:00:00+00:00,176.57,178.54,176.5,177.13,46964857,174.875137,176.8262273,174.8058089,175.4297616,46964857,0,1
AAPL,2023-08-17 00:00:00+00:00,174,177.5054,173.48,177.14,66062882,172.3298059,175.8015582,171.8147973,175.4396656,66062882,0,1
AAPL,2023-08-18 00:00:00+00:00,174.49,175.1,171.96,172.3,61172150,172.8151025,173.4192472,170.3093875,170.6461239,61172150,0,1
AAPL,2023-08-21 00:00:00+00:00,175.84,176.13,173.735,175.07,46311879,174.1521441,174.4393604,172.0673496,173.3895352,46311879,0,1
AAPL,2023-08-22 00:00:00+00:00,177.23,177.68,176.25,177.06,42084245,175.5288017,175.9744823,174.5582086,175.3604335,42084245,0,1
AAPL,2023-08-23 00:00:00+00:00,181.12,181.55,178.325,178.52,52722752,179.3814623,179.8073349,176.613291,176.8064193,52722752,0,1
AAPL,2023-08-24 00:00:00+00:00,176.38,181.104,176.01,180.674,54945798,174.6869607,179.3656159,174.3205123,178.9397434,54945798,0,1
AAPL,2023-08-25 00:00:00+00:00,178.61,179.15,175.82,177.38,51449594,176.8955554,177.430372,174.1323361,175.6773619,51449594,0,1
AAPL,2023-08-28 00:00:00+00:00,180.19,180.59,178.545,180.09,43820697,178.4603892,178.8565497,176.8311793,178.3613491,43820697,0,1
AAPL,2023-08-29 00:00:00+00:00,184.12,184.9,179.5,179.695,53003948,182.3526659,183.1251788,177.7770124,177.9701407,53003948,0,1
AAPL,2023-08-30 00:00:00+00:00,187.65,187.85,184.74,184.94,60813888,185.8487821,186.0468623,182.9667146,183.1647949,60813888,0,1
AAPL,2023-08-31 00:00:00+00:00,187.87,189.12,187.48,187.84,60794467,186.0666703,187.3046718,185.6804139,186.0369583,60794467,0,1
AAPL,2023-09-01 00:00:00+00:00,189.46,189.92,188.28,189.485,45766503,187.6414082,188.0969928,186.4727348,187.6661682,45766503,0,1
AAPL,2023-09-05 00:00:00+00:00,189.7,189.98,187.61,188.28,45280027,187.8791045,188.1564168,185.809166,186.4727348,45280027,0,1
AAPL,2023-09-06 00:00:00+00:00,182.91,188.85,181.47,188.4,81755816,181.1542805,187.0372635,179.7281028,186.591583,81755816,0,1
AAPL,2023-09-07 00:00:00+00:00,177.56,178.21,173.54,175.18,112488803,175.8556341,176.4993949,171.8742214,173.4984793,112488803,0,1
AAPL,2023-09-08 00:00:00+00:00,178.18,180.239,177.79,178.35,65602066,176.4696829,178.5089189,176.0834264,176.6380511,65602066,0,1
AAPL,2023-09-11 00:00:00+00:00,179.36,180.3,177.34,180.07,58953052,177.6383563,178.5693334,175.6377459,178.3415411,58953052,0,1
AAPL,2023-09-12 00:00:00+00:00,176.3,180.13,174.82,179.49,90370192,174.6077286,178.4009652,173.1419349,177.7671084,90370192,0,1
AAPL,2023-09-13 00:00:00+00:00,174.21,177.3,173.98,176.51,84267928,172.5377902,175.5981298,172.3099979,174.8157129,84267928,0,1
AAPL,2023-09-14 00:00:00+00:00,175.74,176.1,173.58,174,60895757,174.053104,174.4096484,171.9138374,172.3298059,60895757,0,1
AAPL,2023-09-15 00:00:00+00:00,175.01,176.495,173.82,176.48,109259461,173.3301111,174.8008569,172.1515337,174.7860009,109259461,0,1
AAPL,2023-09-18 00:00:00+00:00,177.97,179.38,176.17,176.48,67257573,176.2616986,177.6581643,174.4789765,174.7860009,67257573,0,1
AAPL,2023-09-19 00:00:00+00:00,179.07,179.63,177.13,177.52,51826941,177.3511399,177.9057646,175.4297616,175.8160181,51826941,0,1
AAPL,2023-09-20 00:00:00+00:00,175.49,179.695,175.4,179.26,58436181,173.8055037,177.9701407,173.7163676,177.5393161,58436181,0,1
AAPL,2023-09-21 00:00:00+00:00,173.93,176.3,173.86,174.55,63149116,172.2604778,174.6077286,172.1911498,172.8745266,63149116,0,1
AAPL,2023-09-22 00:00:00+00:00,174.79,177.079,174.05,174.67,56725385,173.1122229,175.3792512,172.379326,172.9933747,56725385,0,1
AAPL,2023-09-25 00:00:00+00:00,176.08,176.97,174.15,174.2,46172740,174.3898404,175.2712974,172.4783661,172.5278862,46172740,0,1
AAPL,2023-09-26 00:00:00+00:00,171.96,175.2,171.66,174.82,64588945,170.3093875,173.5182873,170.0122672,173.1419349,64588945,0,1
AAPL,2023-09-27 00:00:00+00:00,170.43,173.04,169.05,172.62,66921808,168.7940737,171.3790208,167.4273201,170.9630523,66921808,0,1
AAPL,2023-09-28 00:00:00+00:00,170.69,172.03,167.62,169.34,56294419,169.051578,170.3787156,166.0110464,167.7145364,56294419,0,1
AAPL,2023-09-29 00:00:00+00:00,171.21,173.07,170.341,172.02,51861083,169.5665866,171.4087328,168.705928,170.3688116,51861083,0,1
